simulation,G1,G2,correlation,distance
4,1.0000,5.0000,0.339399,0.225833
4,1.0000,10.0000,0.446611,0.222665
4,1.0000,15.0000,0.393897,0.213438
4,1.0000,20.0000,0.429071,0.218806
4,1.0000,25.0000,0.393443,0.218366
4,1.0000,30.0000,0.345386,0.258702
4,2.0000,0.1000,0.162033,0.292306
4,2.0000,0.2000,0.189237,0.244941
4,2.0000,0.3000,0.186221,0.248238
4,2.0000,0.4000,0.209792,0.229010
4,2.0000,0.5000,0.244455,0.235992
4,2.0000,0.6000,0.215500,0.227667
4,2.0000,0.7000,0.229759,0.237852
4,2.0000,0.8000,0.294337,0.232320
4,2.0000,0.9000,0.207763,0.262113
4,2.0000,1.0000,0.237034,0.220183
4,2.0000,2.0000,0.319967,0.224726
4,2.0000,3.0000,0.243529,0.295764
4,2.0000,4.0000,0.274145,0.252974
4,2.0000,5.0000,0.310386,0.267377
4,2.0000,10.0000,0.331696,0.256528
4,2.0000,15.0000,0.401216,0.249089
4,2.0000,20.0000,0.398305,0.235012
4,2.0000,25.0000,0.369448,0.280420
4,2.0000,30.0000,0.324645,0.263664
4,3.0000,0.1000,0.111283,0.347196
4,3.0000,0.2000,0.129417,0.317165
4,3.0000,0.3000,0.159167,0.289845
4,3.0000,0.4000,0.155526,0.303696
4,3.0000,0.5000,0.136456,0.381384
4,3.0000,0.6000,0.144567,0.406093
4,3.0000,0.7000,0.134112,0.414280
4,3.0000,0.8000,0.182418,0.274240
4,3.0000,0.9000,0.172805,0.313016
4,3.0000,1.0000,0.219571,0.372132
4,3.0000,2.0000,0.181592,0.314606
4,3.0000,3.0000,0.282715,0.296221
4,3.0000,4.0000,0.198633,0.314674
4,3.0000,5.0000,0.215687,0.299045
4,3.0000,10.0000,0.318299,0.297028
4,3.0000,15.0000,0.320258,0.276323
4,3.0000,20.0000,0.392729,0.249957
4,3.0000,25.0000,0.331199,0.277610
4,3.0000,30.0000,0.377594,0.251891
4,4.0000,0.1000,0.098071,0.461560
4,4.0000,0.2000,0.132739,0.414226
4,4.0000,0.3000,0.106155,0.367278
4,4.0000,0.4000,0.162638,0.361040
4,4.0000,0.5000,0.160339,0.476097
4,4.0000,0.6000,0.118418,0.393816
4,4.0000,0.7000,0.113619,0.397208
4,4.0000,0.8000,0.182259,0.320691
4,4.0000,0.9000,0.127714,0.448237
4,4.0000,1.0000,0.154740,0.395653
4,4.0000,2.0000,0.204351,0.539546
4,4.0000,3.0000,0.179619,0.537971
4,4.0000,4.0000,0.284124,0.383767
4,4.0000,5.0000,0.246966,0.312657
4,4.0000,10.0000,0.313905,0.313162
4,4.0000,15.0000,0.287371,0.306911
4,4.0000,20.0000,0.244607,0.336266
4,4.0000,25.0000,0.221599,0.330804
4,4.0000,30.0000,0.308845,0.289254
4,5.0000,0.1000,0.101112,0.419935
4,5.0000,0.2000,0.130884,0.381808
4,5.0000,0.3000,0.138942,0.309530
4,5.0000,0.4000,0.091088,0.418836
4,5.0000,0.5000,0.107085,0.405077
4,5.0000,0.6000,0.100849,0.435292
4,5.0000,0.7000,0.107973,0.396937
4,5.0000,0.8000,0.118055,0.385036
4,5.0000,0.9000,0.140083,0.387343
4,5.0000,1.0000,0.172438,0.369462
4,5.0000,2.0000,0.157217,0.539228
4,5.0000,3.0000,0.126146,0.528970
4,5.0000,4.0000,0.140773,0.503177
4,5.0000,5.0000,0.199011,0.405356
4,5.0000,10.0000,0.126388,0.520433
4,5.0000,15.0000,0.100055,0.453713
4,5.0000,20.0000,0.164122,0.493723
4,5.0000,25.0000,0.275556,0.353569
4,5.0000,30.0000,0.227700,0.433444
4,10.0000,0.1000,0.138273,0.383368
4,10.0000,0.2000,0.116012,0.395655
4,10.0000,0.3000,0.177715,0.364063
4,10.0000,0.4000,0.141719,0.392356
4,10.0000,0.5000,0.099651,0.412672
4,10.0000,0.6000,0.113482,0.454886
4,10.0000,0.7000,0.149469,0.444577
4,10.0000,0.8000,0.116152,0.420317
4,10.0000,0.9000,0.160647,0.380674
4,10.0000,1.0000,0.148309,0.392963
4,10.0000,2.0000,0.195517,0.378891
4,10.0000,3.0000,0.113371,0.472367
4,10.0000,4.0000,0.155722,0.479169
4,10.0000,5.0000,0.166067,0.556990
4,10.0000,10.0000,0.058261,0.597232
4,10.0000,15.0000,0.235576,0.470797
4,10.0000,20.0000,0.120315,0.655290
4,10.0000,25.0000,0.200376,0.546444
4,10.0000,30.0000,0.167441,0.512753
4,15.0000,0.1000,0.077387,0.555770
4,15.0000,0.2000,0.082841,0.558757
4,15.0000,0.3000,0.082418,0.526537
4,15.0000,0.4000,0.078078,0.553262
4,15.0000,0.5000,0.076687,0.546323
4,15.0000,0.6000,0.077342,0.574728
4,15.0000,0.7000,0.068126,0.610253
4,15.0000,0.8000,0.073717,0.574400
4,15.0000,0.9000,0.086011,0.534540
4,15.0000,1.0000,0.089303,0.554735
4,15.0000,2.0000,0.111880,0.458641
4,15.0000,3.0000,0.052857,0.804497
4,15.0000,4.0000,0.091337,0.712359
4,15.0000,5.0000,0.037318,0.811012
4,15.0000,10.0000,0.060428,0.773988
4,15.0000,15.0000,0.027191,0.740494
4,15.0000,20.0000,0.002764,0.782589
4,15.0000,25.0000,0.034934,0.809325
4,15.0000,30.0000,0.020882,0.823717
4,20.0000,0.1000,0.070446,0.554327
4,20.0000,0.2000,0.056675,0.548508
4,20.0000,0.3000,0.071339,0.576466
4,20.0000,0.4000,0.073221,0.565118
4,20.0000,0.5000,0.061939,0.574227
4,20.0000,0.6000,0.059905,0.568247
4,20.0000,0.7000,0.069086,0.549375
4,20.0000,0.8000,0.072638,0.751247
4,20.0000,0.9000,0.079923,0.531078
4,20.0000,1.0000,0.064691,0.562001
4,20.0000,2.0000,0.092425,0.489066
4,20.0000,3.0000,0.064715,0.776600
4,20.0000,4.0000,0.000845,0.762622
4,20.0000,5.0000,0.052766,0.664612
4,20.0000,10.0000,0.038522,0.802361
4,20.0000,15.0000,-0.034513,0.765869
4,20.0000,20.0000,0.006361,0.782176
4,20.0000,25.0000,0.028617,0.822501
4,20.0000,30.0000,0.031354,0.743093
4,25.0000,0.1000,0.070975,0.570538
4,25.0000,0.2000,0.074557,0.549825
4,25.0000,0.3000,0.067259,0.563326
4,25.0000,0.4000,0.066201,0.575244
4,25.0000,0.5000,0.076731,0.525705
4,25.0000,0.6000,0.061623,0.561683
4,25.0000,0.7000,0.067806,0.567543
4,25.0000,0.8000,0.062614,0.569506
4,25.0000,0.9000,0.066762,0.582419
4,25.0000,1.0000,0.063851,0.573575
4,25.0000,2.0000,-0.002875,0.764991
4,25.0000,3.0000,-0.008708,0.751582
4,25.0000,4.0000,0.044031,0.775476
4,25.0000,5.0000,0.020953,0.812483
4,25.0000,10.0000,0.022038,0.813412
4,25.0000,15.0000,0.021357,0.818003
4,25.0000,20.0000,0.013924,0.779529
4,25.0000,25.0000,0.026419,0.798642
4,25.0000,30.0000,0.013227,0.826278
4,30.0000,0.1000,0.061351,0.561806
4,30.0000,0.2000,0.061804,0.572385
4,30.0000,0.3000,0.054694,0.555202
4,30.0000,0.4000,0.065488,0.571679
4,30.0000,0.5000,0.063985,0.565483
4,30.0000,0.6000,0.065906,0.583971
4,30.0000,0.7000,0.068045,0.568485
4,30.0000,0.8000,0.063344,0.571984
4,30.0000,0.9000,0.055732,0.536714
4,30.0000,1.0000,0.064716,0.573405
4,30.0000,2.0000,0.027772,0.607022
4,30.0000,3.0000,0.068614,0.821367
4,30.0000,4.0000,0.027959,0.802109
4,30.0000,5.0000,-0.004929,0.763627
4,30.0000,10.0000,-0.036443,0.826730
4,30.0000,15.0000,0.006346,0.816265
4,30.0000,20.0000,0.010992,0.806177
4,30.0000,25.0000,0.021544,0.806649
4,30.0000,30.0000,0.022156,0.814823
5,0.1000,0.1000,-0.023008,0.242746
5,0.1000,0.2000,0.011670,0.241847
5,0.1000,0.3000,0.036824,0.238772
5,0.1000,0.4000,0.093274,0.237231
5,0.1000,0.5000,0.107899,0.238097
5,0.1000,0.6000,0.129873,0.237040
5,0.1000,0.7000,0.099954,0.236984
5,0.1000,0.8000,0.146760,0.235099
5,0.1000,0.9000,0.158804,0.233544
5,0.1000,1.0000,0.217424,0.229416
5,0.1000,2.0000,0.255930,0.227751
5,0.1000,3.0000,0.348040,0.218670
5,0.1000,4.0000,0.347706,0.209260
5,0.1000,5.0000,0.413936,0.214307
5,0.1000,10.0000,0.361537,0.237992
5,0.1000,15.0000,0.391898,0.243425
5,0.1000,20.0000,0.346806,0.229820
5,0.1000,25.0000,0.366588,0.249770
5,0.1000,30.0000,0.262360,0.263730
5,0.2000,0.1000,0.018803,0.238401
5,0.2000,0.2000,0.061682,0.235957
5,0.2000,0.3000,0.089705,0.238370
5,0.2000,0.4000,0.101570,0.235449
5,0.2000,0.5000,0.174008,0.232647
5,0.2000,0.6000,0.180506,0.230467
5,0.2000,0.7000,0.201851,0.229129
5,0.2000,0.8000,0.182786,0.230912
5,0.2000,0.9000,0.210925,0.227883
5,0.2000,1.0000,0.261870,0.221137
5,0.2000,2.0000,0.318074,0.219963
5,0.2000,3.0000,0.357171,0.221016
5,0.2000,4.0000,0.401078,0.212986
5,0.2000,5.0000,0.281692,0.227570
5,0.2000,10.0000,0.314676,0.234304
5,0.2000,15.0000,0.372029,0.245558
5,0.2000,20.0000,0.345000,0.230285
5,0.2000,25.0000,0.375862,0.237017
5,0.2000,30.0000,0.392304,0.227727
5,0.3000,0.1000,0.127345,0.232869
5,0.3000,0.2000,0.138902,0.231797
5,0.3000,0.3000,0.182319,0.231915
5,0.3000,0.4000,0.214178,0.222179
5,0.3000,0.5000,0.207836,0.227102
5,0.3000,0.6000,0.217920,0.225353
5,0.3000,0.7000,0.251130,0.221378
5,0.3000,0.8000,0.243760,0.223193
5,0.3000,0.9000,0.296594,0.215720
5,0.3000,1.0000,0.290015,0.223591
5,0.3000,2.0000,0.310149,0.210411
5,0.3000,3.0000,0.387498,0.219048
5,0.3000,4.0000,0.318098,0.214166
5,0.3000,5.0000,0.388983,0.214627
5,0.3000,10.0000,0.377943,0.213759
5,0.3000,15.0000,0.429254,0.219951
5,0.3000,20.0000,0.353799,0.239293
5,0.3000,25.0000,0.386611,0.225588
5,0.3000,30.0000,0.303929,0.248878
5,0.4000,0.1000,0.146458,0.231146
5,0.4000,0.2000,0.191001,0.227694
5,0.4000,0.3000,0.230508,0.222316
5,0.4000,0.4000,0.252269,0.216433
5,0.4000,0.5000,0.258950,0.219163
5,0.4000,0.6000,0.250994,0.219589
5,0.4000,0.7000,0.247738,0.216561
5,0.4000,0.8000,0.283001,0.212065
5,0.4000,0.9000,0.301015,0.208244
5,0.4000,1.0000,0.317358,0.209068
5,0.4000,2.0000,0.369146,0.203605
5,0.4000,3.0000,0.402993,0.208184
5,0.4000,4.0000,0.347201,0.203389
5,0.4000,5.0000,0.393011,0.207206
5,0.4000,10.0000,0.381430,0.231823
5,0.4000,15.0000,0.417147,0.212042
5,0.4000,20.0000,0.432456,0.246176
5,0.4000,25.0000,0.402484,0.227856
5,0.4000,30.0000,0.354207,0.232955
5,0.5000,0.1000,0.250567,0.216297
5,0.5000,0.2000,0.252980,0.212270
5,0.5000,0.3000,0.226368,0.218016
5,0.5000,0.4000,0.195740,0.214180
5,0.5000,0.5000,0.265596,0.213642
5,0.5000,0.6000,0.273726,0.209578
5,0.5000,0.7000,0.293326,0.205184
5,0.5000,0.8000,0.270732,0.213704
5,0.5000,0.9000,0.268472,0.219811
5,0.5000,1.0000,0.293328,0.215123
5,0.5000,2.0000,0.398045,0.206981
5,0.5000,3.0000,0.359345,0.209390
5,0.5000,4.0000,0.404620,0.210156
5,0.5000,5.0000,0.409774,0.209032
5,0.5000,10.0000,0.383257,0.232487
5,0.5000,15.0000,0.394502,0.221103
5,0.5000,20.0000,0.460201,0.226844
5,0.5000,25.0000,0.294669,0.243073
5,0.5000,30.0000,0.320510,0.272121
5,0.6000,0.1000,0.241246,0.215567
5,0.6000,0.2000,0.247203,0.216055
5,0.6000,0.3000,0.249169,0.211593
5,0.6000,0.4000,0.257351,0.207306
5,0.6000,0.5000,0.249683,0.206081
5,0.6000,0.6000,0.274336,0.217872
5,0.6000,0.7000,0.300793,0.217783
5,0.6000,0.8000,0.213398,0.232985
5,0.6000,0.9000,0.381256,0.202936
5,0.6000,1.0000,0.352391,0.201453
5,0.6000,2.0000,0.421507,0.206240
5,0.6000,3.0000,0.363329,0.211017
5,0.6000,4.0000,0.353204,0.213736
5,0.6000,5.0000,0.310087,0.219924
5,0.6000,10.0000,0.365990,0.248795
5,0.6000,15.0000,0.443166,0.223845
5,0.6000,20.0000,0.351679,0.230723
5,0.6000,25.0000,0.393247,0.228031
5,0.6000,30.0000,0.335804,0.268537
5,0.7000,0.1000,0.249492,0.214051
5,0.7000,0.2000,0.256044,0.211878
5,0.7000,0.3000,0.247669,0.215873
5,0.7000,0.4000,0.258745,0.214748
5,0.7000,0.5000,0.313648,0.204603
5,0.7000,0.6000,0.316319,0.214740
5,0.7000,0.7000,0.302807,0.210243
5,0.7000,0.8000,0.284089,0.212113
5,0.7000,0.9000,0.307659,0.204683
5,0.7000,1.0000,0.384791,0.201115
5,0.7000,2.0000,0.395409,0.194575
5,0.7000,3.0000,0.407991,0.204459
5,0.7000,4.0000,0.362807,0.218142
5,0.7000,5.0000,0.385452,0.221409
5,0.7000,10.0000,0.440294,0.213370
5,0.7000,15.0000,0.410781,0.204017
5,0.7000,20.0000,0.389801,0.215301
5,0.7000,25.0000,0.424664,0.210412
5,0.7000,30.0000,0.415034,0.219826
5,0.8000,0.1000,0.276438,0.211610
5,0.8000,0.2000,0.220940,0.229047
5,0.8000,0.3000,0.291900,0.198541
5,0.8000,0.4000,0.277193,0.212951
5,0.8000,0.5000,0.295541,0.219649
5,0.8000,0.6000,0.215131,0.222895
5,0.8000,0.7000,0.244313,0.207809
5,0.8000,0.8000,0.347388,0.208160
5,0.8000,0.9000,0.269602,0.216470
5,0.8000,1.0000,0.285801,0.207893
5,0.8000,2.0000,0.348735,0.202141
5,0.8000,3.0000,0.457035,0.200206
5,0.8000,4.0000,0.334822,0.219948
5,0.8000,5.0000,0.353047,0.232975
5,0.8000,10.0000,0.395039,0.220575
5,0.8000,15.0000,0.417448,0.217749
5,0.8000,20.0000,0.432719,0.221142
5,0.8000,25.0000,0.347237,0.246435
5,0.8000,30.0000,0.285672,0.249469
5,0.9000,0.1000,0.248700,0.218775
5,0.9000,0.2000,0.225689,0.206906
5,0.9000,0.3000,0.281814,0.208379
5,0.9000,0.4000,0.253253,0.234367
5,0.9000,0.5000,0.287633,0.229046
5,0.9000,0.6000,0.329816,0.208125
5,0.9000,0.7000,0.308845,0.198269
5,0.9000,0.8000,0.261529,0.214098
5,0.9000,0.9000,0.307753,0.224097
5,0.9000,1.0000,0.412940,0.210320
5,0.9000,2.0000,0.426547,0.211242
5,0.9000,3.0000,0.398381,0.212332
5,0.9000,4.0000,0.365666,0.232629
5,0.9000,5.0000,0.290814,0.266185
5,0.9000,10.0000,0.457966,0.231823
5,0.9000,15.0000,0.426124,0.225769
5,0.9000,20.0000,0.365606,0.243665
5,0.9000,25.0000,0.393431,0.234406
5,0.9000,30.0000,0.380569,0.238369
5,1.0000,0.1000,0.255378,0.212764
5,1.0000,0.2000,0.247734,0.211464
5,1.0000,0.3000,0.266394,0.220616
5,1.0000,0.4000,0.272444,0.208054
5,1.0000,0.5000,0.266730,0.234651
5,1.0000,0.6000,0.295801,0.218473
5,1.0000,0.7000,0.260419,0.248577
5,1.0000,0.8000,0.346754,0.226461
5,1.0000,0.9000,0.366677,0.215843
5,1.0000,1.0000,0.250585,0.234155
5,1.0000,2.0000,0.384358,0.226709
5,1.0000,3.0000,0.380858,0.206399
5,1.0000,4.0000,0.350108,0.212510
5,1.0000,5.0000,0.433306,0.208197
5,1.0000,10.0000,0.387585,0.236236
5,1.0000,15.0000,0.454634,0.216475
5,1.0000,20.0000,0.467697,0.234495
5,1.0000,25.0000,0.385117,0.215384
5,1.0000,30.0000,0.340955,0.249470
5,2.0000,0.1000,0.203693,0.245592
5,2.0000,0.2000,0.213434,0.244786
5,2.0000,0.3000,0.151249,0.257441
5,2.0000,0.4000,0.190228,0.258837
5,2.0000,0.5000,0.231911,0.217811
5,2.0000,0.6000,0.213107,0.236788
5,2.0000,0.7000,0.176341,0.260463
5,2.0000,0.8000,0.190036,0.264740
5,2.0000,0.9000,0.137340,0.316838
5,2.0000,1.0000,0.216934,0.230930
5,2.0000,2.0000,0.264881,0.242380
5,2.0000,3.0000,0.285147,0.255924
5,2.0000,4.0000,0.318834,0.232212
5,2.0000,5.0000,0.249428,0.264341
5,2.0000,10.0000,0.357468,0.272333
5,2.0000,15.0000,0.363278,0.254004
5,2.0000,20.0000,0.383057,0.251959
5,2.0000,25.0000,0.333101,0.272571
5,2.0000,30.0000,0.379507,0.247307
5,3.0000,0.1000,0.136843,0.331827
5,3.0000,0.2000,0.125632,0.348784
5,3.0000,0.3000,0.232977,0.286408
5,3.0000,0.4000,0.115092,0.349821
5,3.0000,0.5000,0.197236,0.270980
5,3.0000,0.6000,0.165685,0.305496
5,3.0000,0.7000,0.217304,0.273292
5,3.0000,0.8000,0.178320,0.345415
5,3.0000,0.9000,0.256502,0.279611
5,3.0000,1.0000,0.172220,0.306792
5,3.0000,2.0000,0.166614,0.372039
5,3.0000,3.0000,0.138764,0.351993
5,3.0000,4.0000,0.162077,0.337091
5,3.0000,5.0000,0.298084,0.287036
5,3.0000,10.0000,0.406933,0.239049
5,3.0000,15.0000,0.341103,0.268155
5,3.0000,20.0000,0.304360,0.306093
5,3.0000,25.0000,0.378920,0.241383
5,3.0000,30.0000,0.354783,0.255911
5,4.0000,0.1000,0.132843,0.338926
5,4.0000,0.2000,0.107422,0.410307
5,4.0000,0.3000,0.126228,0.421259
5,4.0000,0.4000,0.125540,0.423804
5,4.0000,0.5000,0.135154,0.354209
5,4.0000,0.6000,0.119033,0.431055
5,4.0000,0.7000,0.156769,0.451265
5,4.0000,0.8000,0.117670,0.549639
5,4.0000,0.9000,0.144168,0.344801
5,4.0000,1.0000,0.119719,0.396325
5,4.0000,2.0000,0.182371,0.438122
5,4.0000,3.0000,0.168231,0.544454
5,4.0000,4.0000,0.150835,0.425170
5,4.0000,5.0000,0.179809,0.328330
5,4.0000,10.0000,0.300573,0.332746
5,4.0000,15.0000,0.207620,0.342280
5,4.0000,20.0000,0.236518,0.321328
5,4.0000,25.0000,0.263119,0.311214
5,4.0000,30.0000,0.231313,0.338225
5,5.0000,0.1000,0.116466,0.430649
5,5.0000,0.2000,0.080020,0.408756
5,5.0000,0.3000,0.097968,0.411028
5,5.0000,0.4000,0.141831,0.362499
5,5.0000,0.5000,0.109895,0.402065
5,5.0000,0.6000,0.139486,0.310849
5,5.0000,0.7000,0.133374,0.326840
5,5.0000,0.8000,0.134231,0.423145
5,5.0000,0.9000,0.083535,0.488500
5,5.0000,1.0000,0.183557,0.363254
5,5.0000,2.0000,0.198615,0.542142
5,5.0000,3.0000,0.109001,0.615902
5,5.0000,4.0000,0.129252,0.476887
5,5.0000,5.0000,0.141921,0.544748
5,5.0000,10.0000,0.272163,0.343091
5,5.0000,15.0000,0.104354,0.492982
5,5.0000,20.0000,0.160714,0.411064
5,5.0000,25.0000,0.234806,0.358874
5,5.0000,30.0000,0.260046,0.322287
5,10.0000,0.1000,0.149763,0.392206
5,10.0000,0.2000,0.139939,0.400651
5,10.0000,0.3000,0.165156,0.373215
5,10.0000,0.4000,0.127913,0.413837
5,10.0000,0.5000,0.151114,0.425810
5,10.0000,0.6000,0.118851,0.410869
5,10.0000,0.7000,0.147548,0.379706
5,10.0000,0.8000,0.151751,0.451937
5,10.0000,0.9000,0.150509,0.368515
5,10.0000,1.0000,0.149438,0.379185
5,10.0000,2.0000,0.180223,0.506456
5,10.0000,3.0000,0.132193,0.496583
5,10.0000,4.0000,0.165654,0.519111
5,10.0000,5.0000,0.274560,0.597790
5,10.0000,10.0000,0.103464,0.562346
5,10.0000,15.0000,0.116724,0.571463
5,10.0000,20.0000,0.167275,0.516114
5,10.0000,25.0000,0.146327,0.478096
5,10.0000,30.0000,0.062783,0.696195
5,15.0000,0.1000,0.073942,0.575898
5,15.0000,0.2000,0.082572,0.549199
5,15.0000,0.3000,0.071342,0.559601
5,15.0000,0.4000,0.075703,0.556960
5,15.0000,0.5000,0.080224,0.716512
5,15.0000,0.6000,0.080247,0.558612
5,15.0000,0.7000,0.085247,0.551123
5,15.0000,0.8000,0.091418,0.529340
5,15.0000,0.9000,0.096727,0.526787
5,15.0000,1.0000,0.099950,0.578044
5,15.0000,2.0000,0.112244,0.737776
5,15.0000,3.0000,0.052456,0.799409
5,15.0000,4.0000,0.053518,0.788968
5,15.0000,5.0000,0.090349,0.758264
5,15.0000,10.0000,0.037163,0.798785
5,15.0000,15.0000,0.026045,0.811797
5,15.0000,20.0000,0.046749,0.761652
5,15.0000,25.0000,0.032552,0.804762
5,15.0000,30.0000,0.043327,0.803124
5,20.0000,0.1000,0.064678,0.572814
5,20.0000,0.2000,0.071051,0.532233
5,20.0000,0.3000,0.070598,0.579495
5,20.0000,0.4000,0.063998,0.563832
5,20.0000,0.5000,0.075945,0.512014
5,20.0000,0.6000,0.064504,0.552064
5,20.0000,0.7000,0.078740,0.540905
5,20.0000,0.8000,0.069198,0.546122
5,20.0000,0.9000,0.052876,0.637080
5,20.0000,1.0000,0.062553,0.555461
5,20.0000,2.0000,-0.019738,0.790800
5,20.0000,3.0000,0.019766,0.771638
5,20.0000,4.0000,0.045456,0.795245
5,20.0000,5.0000,0.057068,0.647478
5,20.0000,10.0000,-0.010873,0.789017
5,20.0000,15.0000,0.025636,0.757493
5,20.0000,20.0000,0.017414,0.802991
5,20.0000,25.0000,0.022503,0.824526
5,20.0000,30.0000,0.022175,0.807126
5,25.0000,0.1000,0.064333,0.543790
5,25.0000,0.2000,0.058916,0.574867
5,25.0000,0.3000,0.069321,0.541317
5,25.0000,0.4000,0.072266,0.536102
5,25.0000,0.5000,0.067203,0.582419
5,25.0000,0.6000,0.064868,0.601070
5,25.0000,0.7000,0.074254,0.550911
5,25.0000,0.8000,0.074566,0.531969
5,25.0000,0.9000,0.066087,0.574238
5,25.0000,1.0000,0.061742,0.556539
5,25.0000,2.0000,0.085643,0.623368
5,25.0000,3.0000,0.042591,0.812682
5,25.0000,4.0000,-0.024697,0.780267
5,25.0000,5.0000,-0.000029,0.758728
5,25.0000,10.0000,-0.021173,0.794473
5,25.0000,15.0000,-0.004662,0.794080
5,25.0000,20.0000,0.017002,0.795342
5,25.0000,25.0000,-0.001942,0.772004
5,25.0000,30.0000,0.022115,0.765654
5,30.0000,0.1000,0.064005,0.575585
5,30.0000,0.2000,0.062723,0.578766
5,30.0000,0.3000,0.059024,0.561697
5,30.0000,0.4000,0.065221,0.581016
5,30.0000,0.5000,0.057369,0.567157
5,30.0000,0.6000,0.066759,0.570982
5,30.0000,0.7000,0.064306,0.554541
5,30.0000,0.8000,0.067379,0.576215
5,30.0000,0.9000,0.058806,0.567554
5,30.0000,1.0000,0.067298,0.570638
5,30.0000,2.0000,0.034540,0.607119
5,30.0000,3.0000,0.039727,0.817300
5,30.0000,4.0000,0.006335,0.770678
5,30.0000,5.0000,-0.018109,0.740558
5,30.0000,10.0000,-0.011437,0.766965
5,30.0000,15.0000,0.022000,0.814452
5,30.0000,20.0000,0.010422,0.815601
5,30.0000,25.0000,0.029267,0.799907
5,30.0000,30.0000,-0.021248,0.799513
6,0.1000,0.1000,0.027780,0.240843
6,0.1000,0.2000,0.007677,0.242210
6,0.1000,0.3000,0.067442,0.238337
6,0.1000,0.4000,0.050443,0.240310
6,0.1000,0.5000,0.117064,0.235833
6,0.1000,0.6000,0.104061,0.236179
6,0.1000,0.7000,0.150559,0.236411
6,0.1000,0.8000,0.133578,0.233548
6,0.1000,0.9000,0.169488,0.232078
6,0.1000,1.0000,0.217540,0.229012
6,0.1000,2.0000,0.285021,0.224621
6,0.1000,3.0000,0.261168,0.226498
6,0.1000,4.0000,0.365694,0.214877
6,0.1000,5.0000,0.358134,0.213418
6,0.1000,10.0000,0.351515,0.229605
6,0.1000,15.0000,0.345873,0.229890
6,0.1000,20.0000,0.377223,0.237285
6,0.1000,25.0000,0.299478,0.240606
6,0.1000,30.0000,0.364552,0.231155
6,0.2000,0.1000,0.067196,0.238406
6,0.2000,0.2000,0.066440,0.236576
6,0.2000,0.3000,0.118540,0.236978
6,0.2000,0.4000,0.151786,0.232983
6,0.2000,0.5000,0.146647,0.232859
6,0.2000,0.6000,0.218755,0.231573
6,0.2000,0.7000,0.196548,0.228730
6,0.2000,0.8000,0.195961,0.229682
6,0.2000,0.9000,0.217466,0.223495
6,0.2000,1.0000,0.218865,0.226192
6,0.2000,2.0000,0.310503,0.220619
6,0.2000,3.0000,0.359312,0.214643
6,0.2000,4.0000,0.382068,0.207453
6,0.2000,5.0000,0.379765,0.223079
6,0.2000,10.0000,0.376909,0.229777
6,0.2000,15.0000,0.370649,0.226127
6,0.2000,20.0000,0.378967,0.224360
6,0.2000,25.0000,0.399714,0.217617
6,0.2000,30.0000,0.351427,0.239478
6,0.3000,0.1000,0.097797,0.233974
6,0.3000,0.2000,0.151971,0.231487
6,0.3000,0.3000,0.182762,0.227917
6,0.3000,0.4000,0.174682,0.228722
6,0.3000,0.5000,0.212929,0.227773
6,0.3000,0.6000,0.203515,0.225167
6,0.3000,0.7000,0.210164,0.220491
6,0.3000,0.8000,0.240316,0.216553
6,0.3000,0.9000,0.246956,0.220452
6,0.3000,1.0000,0.214259,0.224058
6,0.3000,2.0000,0.350105,0.211543
6,0.3000,3.0000,0.405020,0.213497
6,0.3000,4.0000,0.320467,0.226333
6,0.3000,5.0000,0.400147,0.211826
6,0.3000,10.0000,0.344963,0.250818
6,0.3000,15.0000,0.382063,0.226975
6,0.3000,20.0000,0.372035,0.236979
6,0.3000,25.0000,0.359028,0.257030
6,0.3000,30.0000,0.392635,0.217940
6,0.4000,0.1000,0.162091,0.228104
6,0.4000,0.2000,0.186310,0.227248
6,0.4000,0.3000,0.206055,0.219657
6,0.4000,0.4000,0.270580,0.213856
6,0.4000,0.5000,0.227595,0.214428
6,0.4000,0.6000,0.258701,0.218453
6,0.4000,0.7000,0.219884,0.217784
6,0.4000,0.8000,0.292784,0.206068
6,0.4000,0.9000,0.256227,0.216972
6,0.4000,1.0000,0.282840,0.207905
6,0.4000,2.0000,0.348943,0.218857
6,0.4000,3.0000,0.411923,0.210078
6,0.4000,4.0000,0.386191,0.210989
6,0.4000,5.0000,0.407039,0.213974
6,0.4000,10.0000,0.359065,0.249755
6,0.4000,15.0000,0.385914,0.247798
6,0.4000,20.0000,0.271315,0.250794
6,0.4000,25.0000,0.430146,0.220018
6,0.4000,30.0000,0.381427,0.226607
6,0.5000,0.1000,0.205909,0.221687
6,0.5000,0.2000,0.304808,0.208179
6,0.5000,0.3000,0.245195,0.225700
6,0.5000,0.4000,0.238457,0.216493
6,0.5000,0.5000,0.251405,0.202588
6,0.5000,0.6000,0.270488,0.208660
6,0.5000,0.7000,0.302254,0.204127
6,0.5000,0.8000,0.268460,0.209426
6,0.5000,0.9000,0.345868,0.201997
6,0.5000,1.0000,0.250657,0.211366
6,0.5000,2.0000,0.320876,0.214491
6,0.5000,3.0000,0.452187,0.205916
6,0.5000,4.0000,0.316010,0.219776
6,0.5000,5.0000,0.373384,0.222593
6,0.5000,10.0000,0.417034,0.227740
6,0.5000,15.0000,0.422282,0.233731
6,0.5000,20.0000,0.380460,0.229486
6,0.5000,25.0000,0.403253,0.218662
6,0.5000,30.0000,0.403258,0.224428
6,0.6000,0.1000,0.233938,0.214586
