simulation,G1,G2,correlation,distance
4,1.0000,1.0000,0.283120,0.254934
4,1.0000,2.0000,0.279577,0.256783
4,1.0000,3.0000,0.379183,0.243432
4,1.0000,4.0000,0.444907,0.201933
4,1.0000,5.0000,0.372085,0.250924
4,1.0000,10.0000,0.333169,0.241765
4,1.0000,15.0000,0.324779,0.245877
4,1.0000,20.0000,0.296501,0.245989
4,1.0000,25.0000,0.238993,0.280966
4,1.0000,30.0000,0.292536,0.247930
4,2.0000,0.1000,0.231308,0.244006
4,2.0000,0.2000,0.176247,0.265685
4,2.0000,0.3000,0.245195,0.223999
4,2.0000,0.4000,0.200551,0.243665
4,2.0000,0.5000,0.212060,0.231464
4,2.0000,0.6000,0.246831,0.230398
4,2.0000,0.7000,0.169049,0.252814
4,2.0000,0.8000,0.215117,0.234835
4,2.0000,0.9000,0.237880,0.249929
4,2.0000,1.0000,0.250919,0.233534
4,2.0000,2.0000,0.208760,0.252111
4,2.0000,3.0000,0.237037,0.238000
4,2.0000,4.0000,0.231618,0.229640
4,2.0000,5.0000,0.187089,0.271548
4,2.0000,10.0000,0.284871,0.251736
4,2.0000,15.0000,0.311965,0.264027
4,2.0000,20.0000,0.296416,0.240277
4,2.0000,25.0000,0.228904,0.309977
4,2.0000,30.0000,0.291008,0.265919
4,3.0000,0.1000,0.138431,0.297795
4,3.0000,0.2000,0.161075,0.291122
4,3.0000,0.3000,0.165945,0.337059
4,3.0000,0.4000,0.139685,0.331723
4,3.0000,0.5000,0.151895,0.312572
4,3.0000,0.6000,0.163199,0.294478
4,3.0000,0.7000,0.135178,0.305686
4,3.0000,0.8000,0.148781,0.378991
4,3.0000,0.9000,0.174152,0.267225
4,3.0000,1.0000,0.148667,0.394635
4,3.0000,2.0000,0.083585,0.337431
4,3.0000,3.0000,0.091622,0.406329
4,3.0000,4.0000,0.144342,0.299590
4,3.0000,5.0000,0.216650,0.282064
4,3.0000,10.0000,0.295705,0.266276
4,3.0000,15.0000,0.264483,0.310768
4,3.0000,20.0000,0.329027,0.276280
4,3.0000,25.0000,0.223663,0.327048
4,3.0000,30.0000,0.321459,0.282486
4,4.0000,0.1000,0.102515,0.409472
4,4.0000,0.2000,0.124298,0.353652
4,4.0000,0.3000,0.090718,0.420840
4,4.0000,0.4000,0.165711,0.293282
4,4.0000,0.5000,0.150284,0.331382
4,4.0000,0.6000,0.114271,0.361454
4,4.0000,0.7000,0.143869,0.357899
4,4.0000,0.8000,0.130018,0.361056
4,4.0000,0.9000,0.159388,0.331721
4,4.0000,1.0000,0.106505,0.371048
4,4.0000,2.0000,0.073574,0.460978
4,4.0000,3.0000,0.189050,0.348506
4,4.0000,4.0000,0.184203,0.299005
4,4.0000,5.0000,0.099366,0.481488
4,4.0000,10.0000,0.044510,0.501885
4,4.0000,15.0000,0.187822,0.319289
4,4.0000,20.0000,0.170802,0.350881
4,4.0000,25.0000,0.239779,0.319188
4,4.0000,30.0000,0.271544,0.281764
4,5.0000,0.1000,0.132757,0.377185
4,5.0000,0.2000,0.113470,0.399810
4,5.0000,0.3000,0.139319,0.372919
4,5.0000,0.4000,0.149765,0.326810
4,5.0000,0.5000,0.138265,0.394646
4,5.0000,0.6000,0.137931,0.365677
4,5.0000,0.7000,0.124719,0.384470
4,5.0000,0.8000,0.098093,0.400198
4,5.0000,0.9000,0.161084,0.344566
4,5.0000,1.0000,0.190210,0.321164
4,5.0000,2.0000,0.188959,0.394578
4,5.0000,3.0000,0.140574,0.440152
4,5.0000,4.0000,0.183521,0.352887
4,5.0000,5.0000,0.099573,0.549057
4,5.0000,10.0000,0.181555,0.393135
4,5.0000,15.0000,0.146927,0.451043
4,5.0000,20.0000,0.144188,0.338111
4,5.0000,25.0000,0.152583,0.355796
4,5.0000,30.0000,0.239244,0.313960
4,10.0000,0.1000,0.146206,0.371809
4,10.0000,0.2000,0.139526,0.376668
4,10.0000,0.3000,0.140498,0.422137
4,10.0000,0.4000,0.148959,0.393567
4,10.0000,0.5000,0.158233,0.315402
4,10.0000,0.6000,0.126437,0.337671
4,10.0000,0.7000,0.139176,0.353238
4,10.0000,0.8000,0.138171,0.402630
4,10.0000,0.9000,0.095642,0.469510
4,10.0000,1.0000,0.105515,0.407091
4,10.0000,2.0000,0.081701,0.419618
4,10.0000,3.0000,0.114314,0.405485
4,10.0000,4.0000,0.093109,0.511680
4,10.0000,5.0000,0.098737,0.483208
4,10.0000,10.0000,0.044895,0.521080
4,10.0000,15.0000,0.043650,0.516203
4,10.0000,20.0000,0.055107,0.513319
4,10.0000,25.0000,0.015167,0.588559
4,10.0000,30.0000,0.040563,0.539600
4,15.0000,0.1000,0.078313,0.569965
4,15.0000,0.2000,0.104262,0.467426
4,15.0000,0.3000,0.101280,0.501400
4,15.0000,0.4000,0.083623,0.565075
4,15.0000,0.5000,0.097288,0.511256
4,15.0000,0.6000,0.080693,0.493707
4,15.0000,0.7000,0.104325,0.490171
4,15.0000,0.8000,0.080519,0.543110
4,15.0000,0.9000,0.087756,0.773483
4,15.0000,1.0000,0.103257,0.579685
4,15.0000,2.0000,0.140301,0.605656
4,15.0000,3.0000,0.051860,0.719313
4,15.0000,4.0000,-0.019873,0.750050
4,15.0000,5.0000,-0.025046,0.750255
4,15.0000,10.0000,-0.043325,0.742559
4,15.0000,15.0000,-0.006043,0.618494
4,15.0000,20.0000,0.039998,0.748389
4,15.0000,25.0000,-0.004465,0.684733
4,15.0000,30.0000,-0.007578,0.766931
4,20.0000,0.1000,0.076395,0.550098
4,20.0000,0.2000,0.077754,0.550348
4,20.0000,0.3000,0.064996,0.519712
4,20.0000,0.4000,0.082660,0.552131
4,20.0000,0.5000,0.074821,0.536217
4,20.0000,0.6000,0.064320,0.540573
4,20.0000,0.7000,0.071536,0.518888
4,20.0000,0.8000,0.090665,0.676103
4,20.0000,0.9000,0.039248,0.565355
4,20.0000,1.0000,0.087995,0.547180
4,20.0000,2.0000,0.001821,0.622487
4,20.0000,3.0000,0.118134,0.784847
4,20.0000,4.0000,0.032784,0.770160
4,20.0000,5.0000,-0.038721,0.778987
4,20.0000,10.0000,-0.029700,0.762882
4,20.0000,15.0000,-0.030518,0.793788
4,20.0000,20.0000,-0.062403,0.764946
4,20.0000,25.0000,-0.013562,0.740114
4,20.0000,30.0000,0.020406,0.781101
4,25.0000,0.1000,0.077838,0.566970
4,25.0000,0.2000,0.072191,0.544544
4,25.0000,0.3000,0.071619,0.532331
4,25.0000,0.4000,0.073488,0.546161
4,25.0000,0.5000,0.071750,0.542330
4,25.0000,0.6000,0.075597,0.561445
4,25.0000,0.7000,0.079231,0.565601
4,25.0000,0.8000,0.039082,0.553203
4,25.0000,0.9000,0.077335,0.722844
4,25.0000,1.0000,0.067623,0.536553
4,25.0000,2.0000,0.044045,0.572427
4,25.0000,3.0000,0.020991,0.690480
4,25.0000,4.0000,-0.004988,0.703744
4,25.0000,5.0000,-0.039961,0.745464
4,25.0000,10.0000,0.041595,0.794025
4,25.0000,15.0000,-0.061409,0.747822
4,25.0000,20.0000,-0.048923,0.667398
4,25.0000,25.0000,-0.042348,0.749518
4,25.0000,30.0000,-0.063475,0.741790
4,30.0000,0.1000,0.078516,0.575258
4,30.0000,0.2000,0.077648,0.563607
4,30.0000,0.3000,0.070603,0.538657
4,30.0000,0.4000,0.077017,0.577048
4,30.0000,0.5000,0.073280,0.568954
4,30.0000,0.6000,0.073716,0.510826
4,30.0000,0.7000,0.072286,0.558687
4,30.0000,0.8000,0.076125,0.579624
4,30.0000,0.9000,0.078192,0.538658
4,30.0000,1.0000,0.075451,0.526969
4,30.0000,2.0000,-0.031275,0.752055
4,30.0000,3.0000,-0.006029,0.771857
4,30.0000,4.0000,-0.045458,0.716930
4,30.0000,5.0000,-0.006013,0.687807
4,30.0000,10.0000,-0.077571,0.782300
4,30.0000,15.0000,-0.075506,0.742660
4,30.0000,20.0000,-0.059965,0.770152
4,30.0000,25.0000,-0.053963,0.777775
4,30.0000,30.0000,-0.051358,0.746007
5,0.1000,0.1000,0.019268,0.272101
5,0.1000,0.2000,0.034532,0.272319
5,0.1000,0.3000,0.097560,0.270672
5,0.1000,0.4000,0.125751,0.267444
5,0.1000,0.5000,0.074192,0.268714
5,0.1000,0.6000,0.129409,0.266708
5,0.1000,0.7000,0.148685,0.266116
5,0.1000,0.8000,0.166424,0.264175
5,0.1000,0.9000,0.168184,0.263638
5,0.1000,1.0000,0.183108,0.263125
5,0.1000,2.0000,0.225234,0.256974
5,0.1000,3.0000,0.321217,0.255693
5,0.1000,4.0000,0.327711,0.251956
5,0.1000,5.0000,0.316057,0.256550
5,0.1000,10.0000,0.328607,0.260270
5,0.1000,15.0000,0.291112,0.251019
5,0.1000,20.0000,0.264619,0.260382
5,0.1000,25.0000,0.313733,0.262315
5,0.1000,30.0000,0.183646,0.296033
5,0.2000,0.1000,0.073636,0.270209
5,0.2000,0.2000,0.097595,0.268263
5,0.2000,0.3000,0.101219,0.267729
5,0.2000,0.4000,0.181812,0.261883
5,0.2000,0.5000,0.140127,0.264178
5,0.2000,0.6000,0.217144,0.259524
5,0.2000,0.7000,0.168000,0.259838
5,0.2000,0.8000,0.142993,0.264319
5,0.2000,0.9000,0.221009,0.254936
5,0.2000,1.0000,0.204509,0.255257
5,0.2000,2.0000,0.302132,0.251033
5,0.2000,3.0000,0.271022,0.243009
5,0.2000,4.0000,0.300243,0.253868
5,0.2000,5.0000,0.312145,0.263602
5,0.2000,10.0000,0.260865,0.278239
5,0.2000,15.0000,0.283922,0.256050
5,0.2000,20.0000,0.336168,0.257243
5,0.2000,25.0000,0.308913,0.265682
5,0.2000,30.0000,0.208815,0.275943
5,0.3000,0.1000,0.150184,0.263220
5,0.3000,0.2000,0.165778,0.262313
5,0.3000,0.3000,0.147371,0.259186
5,0.3000,0.4000,0.153424,0.262637
5,0.3000,0.5000,0.191559,0.257828
5,0.3000,0.6000,0.201319,0.252393
5,0.3000,0.7000,0.233541,0.254757
5,0.3000,0.8000,0.194621,0.247869
5,0.3000,0.9000,0.223480,0.250352
5,0.3000,1.0000,0.265572,0.251802
5,0.3000,2.0000,0.282399,0.244930
5,0.3000,3.0000,0.264255,0.239913
5,0.3000,4.0000,0.253546,0.257751
5,0.3000,5.0000,0.338721,0.248554
5,0.3000,10.0000,0.295613,0.275354
5,0.3000,15.0000,0.202836,0.266974
5,0.3000,20.0000,0.247910,0.269439
5,0.3000,25.0000,0.242588,0.278760
5,0.3000,30.0000,0.310340,0.252107
5,0.4000,0.1000,0.196719,0.258642
5,0.4000,0.2000,0.189359,0.254269
5,0.4000,0.3000,0.197107,0.254185
5,0.4000,0.4000,0.202608,0.247737
5,0.4000,0.5000,0.208044,0.254049
5,0.4000,0.6000,0.217662,0.250932
5,0.4000,0.7000,0.269896,0.235812
5,0.4000,0.8000,0.209766,0.248149
5,0.4000,0.9000,0.238015,0.245026
5,0.4000,1.0000,0.261465,0.249501
5,0.4000,2.0000,0.247556,0.235819
5,0.4000,3.0000,0.392700,0.228945
5,0.4000,4.0000,0.331061,0.247380
5,0.4000,5.0000,0.356446,0.257774
5,0.4000,10.0000,0.277914,0.267524
5,0.4000,15.0000,0.312079,0.259949
5,0.4000,20.0000,0.264605,0.258309
5,0.4000,25.0000,0.310896,0.251668
5,0.4000,30.0000,0.188716,0.291122
5,0.5000,0.1000,0.197433,0.245734
5,0.5000,0.2000,0.232803,0.250936
5,0.5000,0.3000,0.236239,0.241493
5,0.5000,0.4000,0.233570,0.240963
5,0.5000,0.5000,0.228722,0.233470
5,0.5000,0.6000,0.242009,0.241125
5,0.5000,0.7000,0.252379,0.238583
5,0.5000,0.8000,0.274905,0.245973
5,0.5000,0.9000,0.204151,0.238241
5,0.5000,1.0000,0.308401,0.240894
5,0.5000,2.0000,0.334220,0.228337
5,0.5000,3.0000,0.394342,0.232931
5,0.5000,4.0000,0.410947,0.235714
5,0.5000,5.0000,0.358971,0.246620
5,0.5000,10.0000,0.353234,0.251149
5,0.5000,15.0000,0.225579,0.282980
5,0.5000,20.0000,0.255747,0.260561
5,0.5000,25.0000,0.241205,0.278763
5,0.5000,30.0000,0.147572,0.307041
5,0.6000,0.1000,0.212491,0.245496
5,0.6000,0.2000,0.220243,0.243104
5,0.6000,0.3000,0.204348,0.225959
5,0.6000,0.4000,0.324213,0.226493
5,0.6000,0.5000,0.260041,0.227089
5,0.6000,0.6000,0.233144,0.237533
5,0.6000,0.7000,0.277560,0.227761
5,0.6000,0.8000,0.287323,0.225265
5,0.6000,0.9000,0.301409,0.232019
5,0.6000,1.0000,0.303876,0.244839
5,0.6000,2.0000,0.311354,0.233988
5,0.6000,3.0000,0.312882,0.242486
5,0.6000,4.0000,0.341960,0.229939
5,0.6000,5.0000,0.328929,0.239488
5,0.6000,10.0000,0.284593,0.246943
5,0.6000,15.0000,0.282179,0.247777
5,0.6000,20.0000,0.270015,0.262633
5,0.6000,25.0000,0.270419,0.263765
5,0.6000,30.0000,0.083524,0.358167
5,0.7000,0.1000,0.197306,0.244517
5,0.7000,0.2000,0.219845,0.246432
5,0.7000,0.3000,0.253467,0.225040
5,0.7000,0.4000,0.223919,0.232940
5,0.7000,0.5000,0.301323,0.227375
5,0.7000,0.6000,0.213140,0.225498
5,0.7000,0.7000,0.236405,0.222266
5,0.7000,0.8000,0.280145,0.241474
5,0.7000,0.9000,0.359936,0.220374
5,0.7000,1.0000,0.307600,0.232582
5,0.7000,2.0000,0.244649,0.251126
5,0.7000,3.0000,0.363445,0.246539
5,0.7000,4.0000,0.347538,0.225780
5,0.7000,5.0000,0.310300,0.253542
5,0.7000,10.0000,0.395666,0.248837
5,0.7000,15.0000,0.267849,0.243747
5,0.7000,20.0000,0.225974,0.248029
5,0.7000,25.0000,0.254655,0.265458
5,0.7000,30.0000,0.277423,0.261715
5,0.8000,0.1000,0.245941,0.242579
5,0.8000,0.2000,0.232233,0.236146
5,0.8000,0.3000,0.265673,0.211549
5,0.8000,0.4000,0.259246,0.217253
5,0.8000,0.5000,0.211390,0.225000
5,0.8000,0.6000,0.303992,0.229051
5,0.8000,0.7000,0.249562,0.229518
5,0.8000,0.8000,0.184204,0.230553
5,0.8000,0.9000,0.327225,0.217748
5,0.8000,1.0000,0.275667,0.236513
5,0.8000,2.0000,0.297663,0.239448
5,0.8000,3.0000,0.386107,0.239806
5,0.8000,4.0000,0.224735,0.263598
5,0.8000,5.0000,0.301240,0.253098
5,0.8000,10.0000,0.303396,0.253196
5,0.8000,15.0000,0.231022,0.270826
5,0.8000,20.0000,0.311881,0.244472
5,0.8000,25.0000,0.289021,0.253083
5,0.8000,30.0000,0.254925,0.266126
5,0.9000,0.1000,0.263697,0.246714
5,0.9000,0.2000,0.234801,0.238588
5,0.9000,0.3000,0.244274,0.239853
5,0.9000,0.4000,0.256357,0.239432
5,0.9000,0.5000,0.242737,0.243418
5,0.9000,0.6000,0.271667,0.236268
5,0.9000,0.7000,0.283001,0.223266
5,0.9000,0.8000,0.277347,0.242104
5,0.9000,0.9000,0.334465,0.237899
5,0.9000,1.0000,0.270362,0.244170
5,0.9000,2.0000,0.317507,0.238386
5,0.9000,3.0000,0.314250,0.242834
5,0.9000,4.0000,0.323790,0.252095
5,0.9000,5.0000,0.381503,0.248804
5,0.9000,10.0000,0.347705,0.232518
5,0.9000,15.0000,0.339563,0.254063
5,0.9000,20.0000,0.291366,0.259574
5,0.9000,25.0000,0.285309,0.254684
5,0.9000,30.0000,0.305325,0.249629
5,1.0000,0.1000,0.227346,0.245598
5,1.0000,0.2000,0.241027,0.251130
5,1.0000,0.3000,0.261324,0.240435
5,1.0000,0.4000,0.287175,0.233403
5,1.0000,0.5000,0.255973,0.222376
5,1.0000,0.6000,0.266347,0.237065
5,1.0000,0.7000,0.272671,0.255455
5,1.0000,0.8000,0.203942,0.260403
5,1.0000,0.9000,0.294461,0.239920
5,1.0000,1.0000,0.326524,0.238791
5,1.0000,2.0000,0.229233,0.250967
5,1.0000,3.0000,0.247261,0.262177
5,1.0000,4.0000,0.306773,0.255393
5,1.0000,5.0000,0.310425,0.263259
5,1.0000,10.0000,0.365716,0.283709
5,1.0000,15.0000,0.384537,0.242472
5,1.0000,20.0000,0.289805,0.252268
5,1.0000,25.0000,0.360669,0.231865
5,1.0000,30.0000,0.192445,0.293954
5,2.0000,0.1000,0.216784,0.261433
5,2.0000,0.2000,0.186582,0.263122
5,2.0000,0.3000,0.207907,0.250244
5,2.0000,0.4000,0.182571,0.240783
5,2.0000,0.5000,0.265214,0.223289
5,2.0000,0.6000,0.240196,0.243477
5,2.0000,0.7000,0.254417,0.243689
5,2.0000,0.8000,0.247685,0.249099
5,2.0000,0.9000,0.213527,0.250048
5,2.0000,1.0000,0.204972,0.244555
5,2.0000,2.0000,0.232018,0.252949
5,2.0000,3.0000,0.090275,0.347015
5,2.0000,4.0000,0.255682,0.249644
5,2.0000,5.0000,0.277210,0.241935
5,2.0000,10.0000,0.273343,0.314436
5,2.0000,15.0000,0.276649,0.246252
5,2.0000,20.0000,0.273116,0.277216
5,2.0000,25.0000,0.305606,0.276254
5,2.0000,30.0000,0.316884,0.254532
5,3.0000,0.1000,0.122997,0.353626
5,3.0000,0.2000,0.165959,0.297101
5,3.0000,0.3000,0.130279,0.345673
5,3.0000,0.4000,0.152238,0.336824
5,3.0000,0.5000,0.144396,0.315746
5,3.0000,0.6000,0.126714,0.310340
5,3.0000,0.7000,0.143561,0.296008
5,3.0000,0.8000,0.150333,0.290738
5,3.0000,0.9000,0.135939,0.315629
5,3.0000,1.0000,0.162564,0.334007
5,3.0000,2.0000,0.158604,0.287691
5,3.0000,3.0000,0.169719,0.276693
5,3.0000,4.0000,0.253809,0.302977
5,3.0000,5.0000,0.203923,0.294467
5,3.0000,10.0000,0.308865,0.264238
5,3.0000,15.0000,0.252523,0.283330
5,3.0000,20.0000,0.244879,0.299723
5,3.0000,25.0000,0.308078,0.263802
5,3.0000,30.0000,0.293551,0.270353
5,4.0000,0.1000,0.106733,0.365452
5,4.0000,0.2000,0.130351,0.351955
5,4.0000,0.3000,0.146727,0.333495
5,4.0000,0.4000,0.117664,0.353392
5,4.0000,0.5000,0.133058,0.350522
5,4.0000,0.6000,0.115502,0.417066
5,4.0000,0.7000,0.111031,0.395169
5,4.0000,0.8000,0.133021,0.368121
5,4.0000,0.9000,0.132969,0.348506
5,4.0000,1.0000,0.131968,0.325268
5,4.0000,2.0000,0.136035,0.418642
5,4.0000,3.0000,0.069425,0.443364
5,4.0000,4.0000,0.098359,0.472871
5,4.0000,5.0000,0.072623,0.415919
5,4.0000,10.0000,0.173241,0.335525
5,4.0000,15.0000,0.118892,0.371163
5,4.0000,20.0000,0.227162,0.324918
5,4.0000,25.0000,0.174614,0.355140
5,4.0000,30.0000,0.222587,0.300574
5,5.0000,0.1000,0.087826,0.421216
5,5.0000,0.2000,0.112446,0.384615
5,5.0000,0.3000,0.119090,0.389385
5,5.0000,0.4000,0.110023,0.366336
5,5.0000,0.5000,0.133577,0.368328
5,5.0000,0.6000,0.183709,0.318635
5,5.0000,0.7000,0.154271,0.404462
5,5.0000,0.8000,0.114018,0.398818
5,5.0000,0.9000,0.128452,0.433954
5,5.0000,1.0000,0.117252,0.353337
5,5.0000,2.0000,0.126678,0.511263
5,5.0000,3.0000,0.262790,0.491382
5,5.0000,4.0000,0.141116,0.354893
5,5.0000,5.0000,0.064425,0.506271
5,5.0000,10.0000,0.113778,0.457870
5,5.0000,15.0000,0.075085,0.444298
5,5.0000,20.0000,0.152628,0.403649
5,5.0000,25.0000,0.105423,0.456253
5,5.0000,30.0000,0.213632,0.299245
5,10.0000,0.1000,0.136612,0.405275
5,10.0000,0.2000,0.125390,0.424977
5,10.0000,0.3000,0.119280,0.402856
5,10.0000,0.4000,0.147525,0.360210
5,10.0000,0.5000,0.130394,0.414189
5,10.0000,0.6000,0.118615,0.411134
5,10.0000,0.7000,0.114651,0.405744
5,10.0000,0.8000,0.125266,0.479015
5,10.0000,0.9000,0.123268,0.409652
5,10.0000,1.0000,0.117865,0.395445
5,10.0000,2.0000,0.164678,0.432706
5,10.0000,3.0000,0.059414,0.433768
5,10.0000,4.0000,0.006759,0.594748
5,10.0000,5.0000,0.029544,0.537804
5,10.0000,10.0000,0.077093,0.493887
5,10.0000,15.0000,0.089742,0.542935
5,10.0000,20.0000,0.029257,0.628394
5,10.0000,25.0000,0.044551,0.519815
5,10.0000,30.0000,0.097405,0.506417
5,15.0000,0.1000,0.105899,0.499225
5,15.0000,0.2000,0.086067,0.554145
5,15.0000,0.3000,0.080537,0.576146
5,15.0000,0.4000,0.074826,0.537473
5,15.0000,0.5000,0.077918,0.548195
5,15.0000,0.6000,0.075512,0.546451
5,15.0000,0.7000,0.113648,0.464023
5,15.0000,0.8000,0.087839,0.491208
5,15.0000,0.9000,0.125939,0.475381
5,15.0000,1.0000,0.084922,0.531308
5,15.0000,2.0000,0.061646,0.613069
5,15.0000,3.0000,-0.022708,0.743574
5,15.0000,4.0000,0.043911,0.780730
5,15.0000,5.0000,0.121999,0.624058
5,15.0000,10.0000,-0.007433,0.756419
5,15.0000,15.0000,-0.044489,0.759216
5,15.0000,20.0000,-0.022595,0.781959
5,15.0000,25.0000,-0.009458,0.771844
5,15.0000,30.0000,-0.011007,0.713379
5,20.0000,0.1000,0.063485,0.529831
5,20.0000,0.2000,0.077363,0.546318
5,20.0000,0.3000,0.065731,0.539556
5,20.0000,0.4000,0.077102,0.546957
5,20.0000,0.5000,0.080815,0.566510
5,20.0000,0.6000,0.080902,0.559057
5,20.0000,0.7000,0.069491,0.552941
5,20.0000,0.8000,0.066601,0.536962
5,20.0000,0.9000,0.081686,0.630294
5,20.0000,1.0000,0.076055,0.549050
5,20.0000,2.0000,0.024121,0.608441
5,20.0000,3.0000,0.058220,0.773775
5,20.0000,4.0000,-0.006289,0.767689
5,20.0000,5.0000,-0.076039,0.724209
5,20.0000,10.0000,-0.036072,0.759549
5,20.0000,15.0000,0.077275,0.774903
5,20.0000,20.0000,-0.035071,0.772523
5,20.0000,25.0000,-0.058206,0.756462
5,20.0000,30.0000,-0.049595,0.664356
5,25.0000,0.1000,0.077741,0.571987
5,25.0000,0.2000,0.059101,0.531598
5,25.0000,0.3000,0.077942,0.553772
5,25.0000,0.4000,0.079281,0.565194
5,25.0000,0.5000,0.065967,0.554151
5,25.0000,0.6000,0.068592,0.525182
5,25.0000,0.7000,0.065054,0.558937
5,25.0000,0.8000,0.075311,0.552944
5,25.0000,0.9000,0.063988,0.525996
5,25.0000,1.0000,0.081698,0.771998
5,25.0000,2.0000,0.056504,0.534819
5,25.0000,3.0000,0.062697,0.557593
5,25.0000,4.0000,0.048342,0.541042
5,25.0000,5.0000,0.009178,0.622440
5,25.0000,10.0000,-0.041176,0.750117
5,25.0000,15.0000,-0.027137,0.757290
5,25.0000,20.0000,-0.054852,0.781049
5,25.0000,25.0000,-0.008273,0.794668
5,25.0000,30.0000,-0.048224,0.785582
5,30.0000,0.1000,0.071946,0.510133
5,30.0000,0.2000,0.078729,0.548416
5,30.0000,0.3000,0.074122,0.563122
5,30.0000,0.4000,0.070895,0.541025
5,30.0000,0.5000,0.073476,0.546944
5,30.0000,0.6000,0.070835,0.544299
5,30.0000,0.7000,0.078105,0.555986
5,30.0000,0.8000,0.078926,0.548674
5,30.0000,0.9000,0.080291,0.576820
5,30.0000,1.0000,0.079172,0.532274
5,30.0000,2.0000,0.080523,0.520623
5,30.0000,3.0000,0.033593,0.684628
5,30.0000,4.0000,-0.001390,0.709467
5,30.0000,5.0000,-0.037373,0.759993
5,30.0000,10.0000,-0.067836,0.773467
5,30.0000,15.0000,-0.043218,0.746422
5,30.0000,20.0000,-0.023792,0.738771
5,30.0000,25.0000,-0.053010,0.752611
5,30.0000,30.0000,-0.048108,0.769083
6,0.1000,0.1000,0.048516,0.271411
6,0.1000,0.2000,0.034457,0.269791
6,0.1000,0.3000,0.092164,0.268254
6,0.1000,0.4000,0.095738,0.269492
6,0.1000,0.5000,0.119237,0.268637
6,0.1000,0.6000,0.118033,0.268213
6,0.1000,0.7000,0.140838,0.264457
6,0.1000,0.8000,0.147846,0.261673
6,0.1000,0.9000,0.145797,0.264512
6,0.1000,1.0000,0.188575,0.262005
6,0.1000,2.0000,0.275207,0.259902
6,0.1000,3.0000,0.316953,0.246817
6,0.1000,4.0000,0.226426,0.249869
6,0.1000,5.0000,0.297008,0.262557
6,0.1000,10.0000,0.368697,0.261899
6,0.1000,15.0000,0.219434,0.266736
6,0.1000,20.0000,0.285688,0.273268
6,0.1000,25.0000,0.252864,0.268821
6,0.1000,30.0000,0.262715,0.277197
6,0.2000,0.1000,0.103933,0.269795
6,0.2000,0.2000,0.133941,0.269368
6,0.2000,0.3000,0.064357,0.270781
6,0.2000,0.4000,0.151863,0.261194
6,0.2000,0.5000,0.156188,0.265619
6,0.2000,0.6000,0.153339,0.260863
6,0.2000,0.7000,0.230039,0.261756
6,0.2000,0.8000,0.236419,0.256000
6,0.2000,0.9000,0.190593,0.258502
6,0.2000,1.0000,0.222261,0.258946
6,0.2000,2.0000,0.282063,0.255899
6,0.2000,3.0000,0.331605,0.247770
6,0.2000,4.0000,0.346741,0.246112
6,0.2000,5.0000,0.325238,0.253673
6,0.2000,10.0000,0.305730,0.272325
6,0.2000,15.0000,0.231298,0.266513
6,0.2000,20.0000,0.236366,0.275835
6,0.2000,25.0000,0.324469,0.266482
6,0.2000,30.0000,0.316424,0.264815
6,0.3000,0.1000,0.098525,0.267023
6,0.3000,0.2000,0.130151,0.263479
6,0.3000,0.3000,0.170109,0.256936
6,0.3000,0.4000,0.200902,0.254447
6,0.3000,0.5000,0.233959,0.254799
6,0.3000,0.6000,0.157353,0.258288
6,0.3000,0.7000,0.221267,0.255678
6,0.3000,0.8000,0.231927,0.248199
6,0.3000,0.9000,0.260847,0.248108
6,0.3000,1.0000,0.203094,0.247819
6,0.3000,2.0000,0.286841,0.245829
6,0.3000,3.0000,0.207525,0.243980
6,0.3000,4.0000,0.284045,0.253387
6,0.3000,5.0000,0.278561,0.257483
6,0.3000,10.0000,0.302477,0.265905
6,0.3000,15.0000,0.361035,0.254114
6,0.3000,20.0000,0.253026,0.262848
6,0.3000,25.0000,0.273844,0.250292
6,0.3000,30.0000,0.267520,0.269603
6,0.4000,0.1000,0.191267,0.251600
6,0.4000,0.2000,0.155535,0.260367
6,0.4000,0.3000,0.221810,0.254613
6,0.4000,0.4000,0.242832,0.246977
6,0.4000,0.5000,0.211447,0.244269
6,0.4000,0.6000,0.141037,0.247095
6,0.4000,0.7000,0.207967,0.243241
6,0.4000,0.8000,0.186573,0.247313
6,0.4000,0.9000,0.282450,0.238746
6,0.4000,1.0000,0.302507,0.241816
6,0.4000,2.0000,0.351595,0.234628
6,0.4000,3.0000,0.292206,0.237782
6,0.4000,4.0000,0.303187,0.251497
6,0.4000,5.0000,0.317300,0.254084
6,0.4000,10.0000,0.286732,0.267440
6,0.4000,15.0000,0.308081,0.271169
6,0.4000,20.0000,0.269237,0.261079
6,0.4000,25.0000,0.245363,0.275583
6,0.4000,30.0000,0.382647,0.248759
6,0.5000,0.1000,0.202033,0.253987
6,0.5000,0.2000,0.275475,0.238735
6,0.5000,0.3000,0.259694,0.249251
6,0.5000,0.4000,0.231468,0.237889
6,0.5000,0.5000,0.266091,0.241499
6,0.5000,0.6000,0.263942,0.230267
6,0.5000,0.7000,0.315213,0.237221
6,0.5000,0.8000,0.248426,0.230960
6,0.5000,0.9000,0.182531,0.234282
6,0.5000,1.0000,0.294110,0.234850
6,0.5000,2.0000,0.332136,0.260773
6,0.5000,3.0000,0.288044,0.241603
6,0.5000,4.0000,0.347651,0.244372
6,0.5000,5.0000,0.377352,0.235341
6,0.5000,10.0000,0.352190,0.251091
